event_time,selection_reason,current_alarm_code,seconds_to_target_alarm,actual_breakage,spindle_speed_p1_rpm,spindle_speed_p2_rpm,feed_rate_p1_mm_min,feed_rate_p2_mm_min,spindle_motor_load_p1_pct,spindle_motor_load_p2_pct,servo_load_current_p1_pct,servo_load_current_p2_pct,cutting_time_p1_s,cutting_time_p2_s,temp_apc_p1_c,temp_apc_p2_c,split
2023-04-19 03:23:36.500000+00:00,target_horizon,0.0,0.5,1,3978.0,3999.0,119.0,1144.0,28.0,4.0,2.0,4.0,8.368,0.272,44.0,39.0,train
2023-04-19 03:23:37+00:00,target_horizon,409.0,0.0,1,3880.0,3999.0,161.0,1144.0,90.0,4.0,1.0,4.0,8.592,0.272,44.0,39.0,train
2023-04-19 03:23:37.500000+00:00,target_horizon,0.0,0.5,1,3880.0,3999.0,161.0,1144.0,90.0,4.0,1.0,4.0,8.592,0.272,44.0,39.0,train
2023-04-19 03:23:38+00:00,target_horizon,409.0,0.0,1,2787.0,3999.0,161.0,1144.0,104.0,4.0,1.0,4.0,8.592,0.272,44.0,39.0,train
2023-04-19 03:23:38.500000+00:00,target_horizon,0.0,0.5,1,2787.0,3999.0,161.0,1144.0,104.0,4.0,1.0,4.0,8.592,0.272,44.0,39.0,train
2023-04-19 03:23:39+00:00,target_horizon,409.0,0.0,1,1149.0,3999.0,161.0,1144.0,114.0,4.0,1.0,4.0,8.592,0.272,44.0,39.0,train
2023-04-19 03:23:39.500000+00:00,target_horizon,0.0,0.5,1,1149.0,3999.0,161.0,1144.0,114.0,4.0,1.0,4.0,8.592,0.272,44.0,39.0,train
2023-04-19 03:23:40+00:00,target_horizon,409.0,0.0,1,86.0,3999.0,161.0,1144.0,54.0,4.0,1.0,4.0,8.592,0.272,44.0,39.0,train
2023-04-19 03:23:40.500000+00:00,target_horizon,0.0,0.5,1,86.0,3999.0,161.0,1144.0,54.0,4.0,1.0,4.0,8.592,0.272,44.0,39.0,train
2023-04-19 03:23:41+00:00,target_horizon,409.0,0.0,1,108.0,4000.0,161.0,1144.0,2.0,4.0,1.0,4.0,8.592,0.272,44.0,39.0,train
2023-04-19 03:23:41.500000+00:00,target_horizon,0.0,0.5,1,108.0,4000.0,161.0,1144.0,2.0,4.0,1.0,4.0,8.592,0.272,44.0,39.0,train
2023-04-19 03:23:42+00:00,target_horizon,409.0,0.0,1,108.0,3999.0,161.0,280.0,52.0,4.0,1.0,4.0,8.592,1.264,44.0,39.0,train
2023-04-19 03:23:42.500000+00:00,target_horizon,0.0,0.5,1,108.0,3999.0,161.0,280.0,52.0,4.0,1.0,4.0,8.592,1.264,44.0,39.0,train
2023-04-19 03:23:43+00:00,target_horizon,409.0,0.0,1,108.0,4000.0,161.0,280.0,52.0,4.0,1.0,4.0,8.592,2.24,44.0,39.0,train
2023-04-19 03:23:43.500000+00:00,target_horizon,0.0,0.5,1,108.0,4000.0,161.0,280.0,52.0,4.0,1.0,4.0,8.592,2.24,44.0,39.0,train
2023-04-19 03:23:44+00:00,target_horizon,409.0,0.0,1,108.0,4001.0,161.0,4800.0,52.0,4.0,1.0,4.0,8.592,3.232,44.0,39.0,train
2023-04-19 03:23:44.500000+00:00,target_horizon,0.0,0.5,1,108.0,4001.0,161.0,4800.0,52.0,4.0,1.0,4.0,8.592,3.232,44.0,39.0,train
2023-04-19 03:23:45+00:00,target_horizon,409.0,0.0,1,108.0,1801.0,161.0,1029.0,52.0,4.0,1.0,4.0,8.592,3.232,44.0,39.0,train
2023-04-19 03:23:45.500000+00:00,target_horizon,0.0,0.5,1,108.0,1801.0,161.0,1029.0,52.0,4.0,1.0,4.0,8.592,3.232,44.0,39.0,train
2023-04-19 03:23:46+00:00,target_horizon,409.0,0.0,1,108.0,1801.0,161.0,1029.0,52.0,4.0,1.0,4.0,8.592,0.08,44.0,39.0,train
2023-04-19 03:23:47+00:00,target_horizon,409.0,0.0,1,108.0,1801.0,161.0,1029.0,52.0,4.0,1.0,4.0,8.592,0.08,44.0,39.0,train
2023-04-19 03:23:47.500000+00:00,target_horizon,0.0,0.5,1,108.0,1801.0,161.0,1029.0,52.0,4.0,1.0,4.0,8.592,0.08,44.0,39.0,train
2023-04-19 03:23:48+00:00,target_horizon,409.0,0.0,1,108.0,1801.0,161.0,1029.0,52.0,4.0,1.0,4.0,8.592,0.08,44.0,39.0,train
2023-04-19 03:23:48.500000+00:00,target_horizon,0.0,0.5,1,108.0,1801.0,161.0,1029.0,52.0,4.0,1.0,4.0,8.592,0.08,44.0,39.0,train
2023-04-19 03:23:49+00:00,target_horizon,409.0,0.0,1,108.0,1800.0,161.0,180.0,52.0,4.0,1.0,4.0,8.592,1.056,44.0,39.0,train
2023-04-19 03:23:49.500000+00:00,target_horizon,0.0,0.5,1,108.0,1800.0,161.0,180.0,52.0,4.0,1.0,4.0,8.592,1.056,44.0,39.0,train
2023-04-19 03:23:50+00:00,target_horizon,409.0,0.0,1,108.0,1800.0,161.0,1714.0,52.0,4.0,1.0,4.0,8.592,1.936,44.0,39.0,train
2023-04-19 03:23:50.500000+00:00,target_horizon,0.0,0.5,1,108.0,1800.0,161.0,1714.0,52.0,4.0,1.0,4.0,8.592,1.936,44.0,39.0,train
2023-04-19 03:23:51+00:00,target_horizon,409.0,0.0,1,108.0,1800.0,161.0,180.0,52.0,4.0,1.0,4.0,8.592,2.048,44.0,39.0,train
2023-04-19 03:23:51.500000+00:00,target_horizon,0.0,0.5,1,108.0,1800.0,161.0,180.0,52.0,4.0,1.0,4.0,8.592,2.048,44.0,39.0,train
2023-04-19 03:23:52+00:00,target_horizon,409.0,0.0,1,101.0,1800.0,161.0,180.0,1.0,4.0,1.0,4.0,8.592,2.432,44.0,39.0,train
2023-04-19 03:23:52.500000+00:00,target_horizon,0.0,0.5,1,101.0,1800.0,161.0,180.0,1.0,4.0,1.0,4.0,8.592,2.432,44.0,39.0,train
2023-04-19 03:23:53+00:00,target_horizon,409.0,0.0,1,101.0,1800.0,161.0,15000.0,1.0,4.0,1.0,4.0,8.592,3.168,44.0,39.0,train
2023-04-19 03:23:53.500000+00:00,target_horizon,0.0,0.5,1,101.0,1800.0,161.0,15000.0,1.0,4.0,1.0,4.0,8.592,3.168,44.0,39.0,train
2023-04-19 03:23:54+00:00,target_horizon,409.0,0.0,1,101.0,498.0,161.0,61714.0,1.0,4.0,1.0,4.0,8.592,3.168,44.0,39.0,train
2023-04-19 03:23:54.500000+00:00,target_horizon,0.0,0.5,1,101.0,498.0,161.0,61714.0,1.0,4.0,1.0,4.0,8.592,3.168,44.0,39.0,train
2023-04-19 03:23:55+00:00,target_horizon,409.0,0.0,1,101.0,498.0,161.0,61714.0,1.0,4.0,1.0,4.0,8.592,0.976,44.0,39.0,train
2023-04-19 03:23:55.500000+00:00,target_horizon,0.0,0.5,1,101.0,498.0,161.0,61714.0,1.0,4.0,1.0,4.0,8.592,0.976,44.0,39.0,train
2023-04-19 03:23:56+00:00,target_horizon,409.0,0.0,1,101.0,498.0,161.0,61714.0,1.0,4.0,1.0,4.0,8.592,0.976,44.0,39.0,train
2023-04-19 03:23:56.500000+00:00,target_horizon,0.0,0.5,1,101.0,498.0,161.0,61714.0,1.0,4.0,1.0,4.0,8.592,0.976,44.0,39.0,train
2023-04-19 03:23:57+00:00,target_horizon,409.0,0.0,1,101.0,498.0,161.0,15000.0,1.0,4.0,1.0,4.0,8.592,0.976,44.0,39.0,train
2023-04-19 03:23:57.500000+00:00,target_horizon,0.0,0.5,1,101.0,498.0,161.0,15000.0,1.0,4.0,1.0,4.0,8.592,0.976,44.0,39.0,train
2023-04-19 03:23:58+00:00,target_horizon,409.0,0.0,1,101.0,498.0,161.0,400.0,1.0,4.0,1.0,4.0,8.592,0.976,44.0,39.0,train
2023-04-19 03:23:58.500000+00:00,target_horizon,0.0,0.5,1,101.0,498.0,161.0,400.0,1.0,4.0,1.0,4.0,8.592,0.976,44.0,39.0,train
2023-04-19 03:23:59+00:00,target_horizon,409.0,0.0,1,101.0,498.0,161.0,400.0,1.0,4.0,1.0,4.0,8.592,0.976,44.0,39.0,train
2023-04-19 03:23:59.500000+00:00,target_horizon,0.0,0.5,1,101.0,498.0,161.0,400.0,1.0,4.0,1.0,4.0,8.592,0.976,44.0,39.0,train
2023-04-19 03:24:00+00:00,target_horizon,409.0,0.0,1,101.0,498.0,161.0,400.0,1.0,4.0,1.0,4.0,8.592,2.0,44.0,39.0,train
2023-04-19 03:24:00.500000+00:00,target_horizon,0.0,0.5,1,101.0,498.0,161.0,400.0,1.0,4.0,1.0,4.0,8.592,2.0,44.0,39.0,train
2023-04-19 03:24:01+00:00,target_horizon,409.0,0.0,1,101.0,51.0,161.0,86.0,1.0,4.0,1.0,4.0,8.592,2.8,44.0,39.0,train
2023-04-19 03:24:01.500000+00:00,target_horizon,0.0,0.5,1,101.0,51.0,161.0,86.0,1.0,4.0,1.0,4.0,8.592,2.8,44.0,39.0,train
2023-04-19 03:24:02+00:00,target_horizon,409.0,0.0,1,101.0,498.0,161.0,400.0,1.0,4.0,1.0,4.0,8.592,3.824,44.0,39.0,train
2023-04-19 03:24:02.500000+00:00,target_horizon,0.0,0.5,1,101.0,498.0,161.0,400.0,1.0,4.0,1.0,4.0,8.592,3.824,44.0,39.0,train
2023-04-19 03:24:03+00:00,target_horizon,409.0,0.0,1,101.0,498.0,161.0,400.0,1.0,4.0,1.0,4.0,8.592,4.816,44.0,39.0,train
2023-04-19 03:24:03.500000+00:00,target_horizon,0.0,0.5,1,101.0,498.0,161.0,400.0,1.0,4.0,1.0,4.0,8.592,4.816,44.0,39.0,train
2023-04-19 03:24:04+00:00,target_horizon,409.0,0.0,1,101.0,100.0,161.0,40000.0,1.0,4.0,1.0,4.0,8.592,5.488,44.0,39.0,train
2023-04-19 03:24:04.500000+00:00,target_horizon,0.0,0.5,1,101.0,100.0,161.0,40000.0,1.0,4.0,1.0,4.0,8.592,5.488,44.0,39.0,train
2023-04-19 03:24:05+00:00,target_horizon,409.0,0.0,1,101.0,100.0,161.0,40000.0,1.0,4.0,1.0,4.0,8.592,5.488,44.0,39.0,train
2023-04-19 03:24:05.500000+00:00,target_horizon,0.0,0.5,1,101.0,100.0,161.0,40000.0,1.0,4.0,1.0,4.0,8.592,5.488,44.0,39.0,train
2023-04-19 03:24:06+00:00,target_horizon,409.0,0.0,1,101.0,100.0,161.0,96.0,1.0,4.0,1.0,1.0,8.592,5.488,44.0,39.0,train
2023-04-19 03:24:06.500000+00:00,target_horizon,0.0,0.5,1,101.0,100.0,161.0,96.0,1.0,4.0,1.0,1.0,8.592,5.488,44.0,39.0,train
2023-04-19 03:24:07+00:00,target_horizon,409.0,0.0,1,101.0,100.0,161.0,96.0,77.0,4.0,1.0,33.0,8.592,5.488,44.0,39.0,train
2023-04-19 03:24:08+00:00,target_horizon,409.0,0.0,1,101.0,100.0,161.0,96.0,77.0,4.0,1.0,33.0,8.592,5.488,44.0,39.0,train
2023-04-19 03:24:08.500000+00:00,target_horizon,0.0,0.5,1,101.0,100.0,161.0,96.0,77.0,4.0,1.0,33.0,8.592,5.488,44.0,39.0,train
2023-04-19 03:24:09+00:00,target_horizon,409.0,0.0,1,101.0,100.0,161.0,96.0,77.0,4.0,1.0,33.0,8.592,5.488,44.0,39.0,train
2023-04-19 03:24:10+00:00,target_horizon,409.0,0.0,1,101.0,100.0,161.0,96.0,77.0,4.0,1.0,33.0,8.592,5.488,44.0,39.0,train
2023-04-19 03:24:10.500000+00:00,target_horizon,0.0,0.5,1,101.0,100.0,161.0,96.0,77.0,4.0,1.0,33.0,8.592,5.488,44.0,39.0,train
2023-04-19 03:24:11+00:00,target_horizon,409.0,0.0,1,101.0,100.0,161.0,96.0,77.0,4.0,1.0,33.0,8.592,5.488,44.0,39.0,train
2023-04-19 03:24:12+00:00,target_horizon,409.0,0.0,1,101.0,100.0,161.0,96.0,77.0,4.0,1.0,33.0,8.592,5.488,44.0,39.0,train
2023-04-19 03:24:12.500000+00:00,target_horizon,0.0,0.5,1,101.0,100.0,161.0,96.0,77.0,4.0,1.0,33.0,8.592,5.488,44.0,39.0,train
2023-04-19 03:24:13+00:00,target_horizon,409.0,0.0,1,101.0,100.0,161.0,96.0,77.0,4.0,1.0,33.0,8.592,5.488,44.0,39.0,train
2023-04-19 03:24:13.500000+00:00,target_horizon,0.0,0.5,1,101.0,100.0,161.0,96.0,77.0,4.0,1.0,33.0,8.592,5.488,44.0,39.0,train
2023-04-19 03:24:14+00:00,target_horizon,409.0,0.0,1,101.0,100.0,161.0,96.0,77.0,4.0,1.0,33.0,8.592,5.488,44.0,39.0,train
2023-04-19 03:24:15+00:00,target_horizon,409.0,0.0,1,101.0,100.0,161.0,96.0,77.0,4.0,1.0,33.0,8.592,5.488,44.0,39.0,train
2023-04-19 03:24:16+00:00,target_horizon,409.0,0.0,1,101.0,100.0,161.0,96.0,77.0,4.0,1.0,33.0,8.592,5.488,44.0,39.0,train
2023-04-19 03:24:17+00:00,target_horizon,409.0,0.0,1,101.0,100.0,161.0,96.0,77.0,4.0,1.0,33.0,8.592,5.488,44.0,39.0,train
2023-04-19 03:24:17.500000+00:00,target_horizon,0.0,0.5,1,101.0,100.0,161.0,96.0,77.0,4.0,1.0,33.0,8.592,5.488,44.0,39.0,train
2023-04-19 03:24:18+00:00,target_horizon,409.0,0.0,1,101.0,100.0,161.0,96.0,77.0,4.0,1.0,33.0,8.592,5.488,44.0,39.0,train
2023-04-19 03:24:19+00:00,target_horizon,409.0,0.0,1,101.0,100.0,161.0,96.0,77.0,4.0,1.0,33.0,8.592,5.488,44.0,39.0,train
2023-04-19 03:24:19.500000+00:00,target_horizon,0.0,0.5,1,101.0,100.0,161.0,96.0,77.0,4.0,1.0,33.0,8.592,5.488,44.0,39.0,train
2023-04-19 03:24:20+00:00,target_horizon,409.0,0.0,1,101.0,100.0,161.0,96.0,77.0,4.0,1.0,33.0,8.592,5.488,43.0,39.0,train
2023-04-19 03:24:21+00:00,target_horizon,409.0,0.0,1,101.0,100.0,161.0,96.0,77.0,4.0,1.0,33.0,8.592,5.488,43.0,39.0,train
2023-04-19 03:24:22+00:00,target_horizon,409.0,0.0,1,101.0,100.0,161.0,96.0,77.0,4.0,1.0,33.0,8.592,5.488,43.0,39.0,train
2023-04-19 03:24:23+00:00,target_horizon,409.0,0.0,1,101.0,100.0,161.0,96.0,77.0,4.0,1.0,33.0,8.592,5.488,43.0,39.0,train
2023-04-19 03:24:23.500000+00:00,target_horizon,0.0,0.5,1,101.0,100.0,161.0,96.0,77.0,4.0,1.0,33.0,8.592,5.488,43.0,39.0,train
2023-04-19 03:24:24+00:00,target_horizon,409.0,0.0,1,101.0,100.0,161.0,96.0,77.0,4.0,1.0,33.0,8.592,5.488,43.0,39.0,train
2023-04-19 03:24:24.500000+00:00,target_horizon,0.0,0.5,1,101.0,100.0,161.0,96.0,77.0,4.0,1.0,33.0,8.592,5.488,43.0,39.0,train
2023-04-19 03:24:25+00:00,target_horizon,409.0,0.0,1,101.0,100.0,161.0,96.0,77.0,4.0,1.0,33.0,8.592,5.488,43.0,39.0,train
2023-04-19 03:24:26+00:00,target_horizon,409.0,0.0,1,101.0,100.0,161.0,96.0,77.0,4.0,1.0,33.0,8.592,5.488,43.0,39.0,train
2023-04-19 03:24:26.500000+00:00,target_horizon,0.0,0.5,1,101.0,100.0,161.0,96.0,77.0,4.0,1.0,33.0,8.592,5.488,43.0,39.0,train
2023-04-19 03:24:27+00:00,target_horizon,409.0,0.0,1,101.0,100.0,161.0,96.0,77.0,4.0,1.0,33.0,8.592,5.488,43.0,39.0,train
2023-04-19 03:24:27.500000+00:00,target_horizon,0.0,0.5,1,101.0,100.0,161.0,96.0,77.0,4.0,1.0,33.0,8.592,5.488,43.0,39.0,train
2023-04-19 03:24:28+00:00,target_horizon,409.0,0.0,1,101.0,100.0,161.0,96.0,77.0,4.0,1.0,33.0,8.592,5.488,43.0,39.0,train
2023-04-19 03:24:28.500000+00:00,target_horizon,0.0,0.5,1,101.0,100.0,161.0,96.0,77.0,4.0,1.0,33.0,8.592,5.488,43.0,39.0,train
2023-04-19 03:24:29+00:00,target_horizon,409.0,0.0,1,101.0,100.0,161.0,96.0,77.0,4.0,1.0,33.0,8.592,5.488,43.0,39.0,train
2023-04-19 03:24:29.500000+00:00,target_horizon,0.0,0.5,1,101.0,100.0,161.0,96.0,77.0,4.0,1.0,33.0,8.592,5.488,43.0,39.0,train
2023-04-19 03:24:30+00:00,target_horizon,409.0,0.0,1,101.0,100.0,161.0,96.0,77.0,4.0,1.0,33.0,8.592,5.488,43.0,39.0,train
2023-04-19 03:24:31+00:00,target_horizon,409.0,0.0,1,101.0,100.0,161.0,96.0,77.0,4.0,1.0,33.0,8.592,5.488,43.0,39.0,train
2023-04-19 03:24:32+00:00,target_horizon,409.0,0.0,1,101.0,100.0,161.0,96.0,77.0,4.0,1.0,33.0,8.592,5.488,43.0,39.0,train
2023-04-19 03:24:33+00:00,target_horizon,409.0,0.0,1,101.0,100.0,161.0,96.0,77.0,4.0,1.0,33.0,8.592,5.488,43.0,39.0,train
2023-04-19 03:24:34+00:00,target_horizon,409.0,0.0,1,101.0,100.0,161.0,96.0,77.0,4.0,1.0,33.0,8.592,5.488,43.0,39.0,train
2023-04-19 03:24:34.500000+00:00,target_horizon,0.0,0.5,1,101.0,100.0,161.0,96.0,77.0,4.0,1.0,33.0,8.592,5.488,43.0,39.0,train
2023-04-19 03:24:35+00:00,target_horizon,409.0,0.0,1,101.0,100.0,161.0,96.0,77.0,4.0,1.0,33.0,8.592,5.488,43.0,39.0,train
2023-04-19 03:24:36+00:00,target_horizon,409.0,0.0,1,101.0,100.0,161.0,96.0,77.0,4.0,1.0,33.0,8.592,5.488,43.0,39.0,train
2023-04-19 03:24:37+00:00,target_horizon,409.0,0.0,1,101.0,100.0,161.0,96.0,77.0,4.0,1.0,33.0,8.592,5.488,43.0,39.0,train
2023-04-19 03:24:38+00:00,target_horizon,409.0,0.0,1,101.0,100.0,161.0,96.0,77.0,4.0,1.0,33.0,8.592,5.488,43.0,39.0,train
2023-04-19 03:24:38.500000+00:00,target_horizon,0.0,0.5,1,101.0,100.0,161.0,96.0,77.0,4.0,1.0,33.0,8.592,5.488,43.0,39.0,train
2023-04-19 03:24:39+00:00,target_horizon,409.0,0.0,1,101.0,100.0,161.0,96.0,77.0,4.0,1.0,33.0,8.592,5.488,43.0,39.0,train
2023-04-19 03:24:39.500000+00:00,target_horizon,0.0,0.5,1,101.0,100.0,161.0,96.0,77.0,4.0,1.0,33.0,8.592,5.488,43.0,39.0,train
2023-04-19 03:24:40+00:00,target_horizon,409.0,0.0,1,101.0,100.0,161.0,96.0,77.0,4.0,1.0,33.0,8.592,5.488,43.0,39.0,train
2023-04-19 03:24:40.500000+00:00,target_horizon,0.0,0.5,1,101.0,100.0,161.0,96.0,77.0,4.0,1.0,33.0,8.592,5.488,43.0,39.0,train
2023-04-19 03:24:41+00:00,target_horizon,409.0,0.0,1,101.0,100.0,161.0,96.0,77.0,4.0,1.0,33.0,8.592,5.488,43.0,39.0,train
2023-04-19 03:24:42+00:00,target_horizon,409.0,0.0,1,101.0,100.0,161.0,96.0,77.0,4.0,1.0,33.0,8.592,5.488,43.0,39.0,train
2023-04-19 03:24:42.500000+00:00,target_horizon,0.0,0.5,1,101.0,100.0,161.0,96.0,77.0,4.0,1.0,33.0,8.592,5.488,43.0,39.0,train
2023-04-19 03:24:43+00:00,target_horizon,409.0,0.0,1,101.0,100.0,161.0,96.0,77.0,4.0,1.0,33.0,8.592,5.488,43.0,39.0,train
2023-04-19 03:24:44+00:00,target_horizon,409.0,0.0,1,101.0,100.0,161.0,96.0,77.0,4.0,1.0,33.0,8.592,5.488,43.0,39.0,train
2023-04-19 03:24:45+00:00,target_horizon,409.0,0.0,1,101.0,100.0,161.0,96.0,77.0,4.0,1.0,33.0,8.592,5.488,43.0,39.0,train
2023-04-19 03:24:45.500000+00:00,target_horizon,0.0,0.5,1,101.0,100.0,161.0,96.0,77.0,4.0,1.0,33.0,8.592,5.488,43.0,39.0,train
2023-04-19 03:24:46+00:00,target_horizon,409.0,0.0,1,101.0,100.0,161.0,96.0,77.0,4.0,1.0,33.0,8.592,5.488,43.0,39.0,train
2023-04-19 03:28:32.500000+00:00,sampled_healthy,0.0,412283.5,0,1608.0,1801.0,2857.0,180.0,21.0,1.0,2.0,1.0,2.032,0.448,44.0,39.0,train
2023-04-19 03:42:50+00:00,sampled_healthy,0.0,411426.0,0,1436.0,3999.0,639.0,4000.0,163.0,6.0,2.0,40.0,4.592,0.704,43.0,39.0,train
2023-04-19 03:55:46+00:00,sampled_healthy,0.0,410650.0,0,654.0,3690.0,200.0,738.0,159.0,61.0,2.0,2.0,2.24,2.032,43.0,39.0,train
2023-04-19 04:07:49+00:00,sampled_healthy,0.0,409927.0,0,487.0,4591.0,10964.0,918.0,157.0,92.0,1.0,3.0,2.032,7.52,43.0,39.0,train
2023-04-19 04:19:40.500000+00:00,sampled_healthy,0.0,409215.5,0,2999.0,3998.0,90.0,4000.0,15.0,28.0,3.0,1.0,9.008,0.208,43.0,39.0,train
2023-04-19 04:32:14+00:00,sampled_healthy,0.0,408462.0,0,4000.0,4000.0,20000.0,4000.0,2.0,14.0,2.0,9.0,0.928,0.192,43.0,39.0,train
2023-04-19 04:44:18+00:00,sampled_healthy,0.0,407738.0,0,2500.0,2500.0,17426.0,15000.0,12.0,18.0,1.0,1.0,0.64,4.0,43.0,39.0,train
2023-04-19 04:56:22+00:00,sampled_healthy,0.0,407014.0,0,982.0,1800.0,20000.0,180.0,161.0,1.0,3.0,1.0,2.032,1.632,43.0,39.0,train
2023-04-19 05:08:06.500000+00:00,sampled_healthy,0.0,406309.5,0,3998.0,2.0,200.0,4000.0,25.0,3.0,2.0,1.0,21.328,0.192,43.0,39.0,train
2023-04-19 05:19:48.500000+00:00,sampled_healthy,0.0,405607.5,0,4001.0,1070.0,500.0,15000.0,1.0,1.0,2.0,1.0,3.488,0.832,43.0,39.0,train
2023-04-19 05:31:43.500000+00:00,sampled_healthy,0.0,404892.5,0,2500.0,51.0,200.0,17143.0,12.0,144.0,2.0,1.0,0.368,4.0,43.0,39.0,train
2023-04-19 05:43:24.500000+00:00,sampled_healthy,0.0,404191.5,0,1278.0,1800.0,2000.0,180.0,123.0,58.0,2.0,1.0,2.032,1.264,43.0,39.0,train
2023-04-19 05:55:11.500000+00:00,sampled_healthy,0.0,403484.5,0,3997.0,1063.0,200.0,4000.0,30.0,4.0,2.0,1.0,24.544,0.384,43.0,39.0,train
2023-04-19 06:06:55.500000+00:00,sampled_healthy,0.0,402780.5,0,3999.0,4000.0,500.0,15000.0,1.0,24.0,2.0,1.0,7.424,0.816,43.0,39.0,train
2023-04-19 06:19:22+00:00,sampled_healthy,0.0,402034.0,0,1604.0,199.0,20000.0,12857.0,13.0,8.0,5.0,39.0,0.528,0.016,43.0,39.0,train
2023-04-19 06:32:21+00:00,sampled_healthy,0.0,401255.0,0,1544.0,498.0,20000.0,400.0,53.0,51.0,3.0,1.0,2.016,3.664,43.0,39.0,train
2023-04-19 06:44:05+00:00,sampled_healthy,0.0,400551.0,0,2999.0,3999.0,90.0,280.0,14.0,24.0,2.0,4.0,6.512,0.752,43.0,39.0,train
2023-04-19 06:55:47+00:00,sampled_healthy,0.0,399849.0,0,4000.0,4000.0,500.0,280.0,2.0,4.0,1.0,1.0,13.888,0.32,43.0,39.0,train
2023-04-19 07:07:43+00:00,sampled_healthy,0.0,399133.0,0,100.0,4003.0,20000.0,120.0,145.0,31.0,1.0,2.0,0.56,2.032,43.0,39.0,train
2023-04-19 07:19:26+00:00,sampled_healthy,0.0,398430.0,0,1602.0,498.0,20000.0,400.0,14.0,1.0,2.0,1.0,2.016,0.512,43.0,39.0,train
2023-04-19 07:31:16+00:00,sampled_healthy,0.0,397720.0,0,3998.0,4000.0,200.0,4000.0,26.0,15.0,2.0,39.0,4.656,0.64,44.0,39.0,train
2023-04-19 07:43:09.500000+00:00,sampled_healthy,0.0,397006.5,0,4000.0,3904.0,300.0,1143.0,1.0,17.0,2.0,48.0,34.16,0.08,43.0,39.0,train
2023-04-19 07:56:47.500000+00:00,sampled_healthy,0.0,396188.5,0,2920.0,2498.0,575.0,1284.0,163.0,15.0,1.0,39.0,1.12,0.064,44.0,39.0,train
2023-04-19 08:10:42.500000+00:00,sampled_healthy,0.0,395353.5,0,981.0,3999.0,1000.0,15000.0,161.0,23.0,5.0,1.0,0.144,28.64,43.0,39.0,train
2023-04-19 08:22:26.500000+00:00,sampled_healthy,0.0,394649.5,0,3998.0,3037.0,200.0,4000.0,26.0,15.0,2.0,1.0,4.528,0.336,44.0,39.0,train
2023-04-19 08:34:50.500000+00:00,sampled_healthy,0.0,393905.5,0,4000.0,4000.0,300.0,2286.0,1.0,6.0,2.0,46.0,31.152,0.096,44.0,40.0,train
2023-04-19 08:49:01.500000+00:00,sampled_healthy,0.0,393054.5,0,1.0,154.0,161.0,164679.0,54.0,17.0,2.0,1.0,8.608,0.112,44.0,40.0,train
2023-04-19 09:01:31.500000+00:00,sampled_healthy,0.0,392304.5,0,1013.0,3000.0,71.0,898.0,162.0,77.0,5.0,1.0,2.624,4.24,44.0,40.0,train
2023-04-19 09:14:26.500000+00:00,sampled_healthy,0.0,391529.5,0,1241.0,2309.0,2000.0,140.0,157.0,12.0,13.0,1.0,2.016,8.752,44.0,40.0,train
2023-04-19 09:26:21.500000+00:00,sampled_healthy,0.0,390814.5,0,3999.0,3999.0,500.0,4000.0,1.0,12.0,1.0,29.0,9.424,0.672,44.0,40.0,train
2023-04-19 09:38:06+00:00,sampled_healthy,0.0,390110.0,0,3978.0,4002.0,119.0,280.0,27.0,28.0,2.0,49.0,6.176,0.08,44.0,40.0,train
2023-04-19 09:50:17.500000+00:00,sampled_healthy,0.0,389378.5,0,1604.0,5003.0,2000.0,75.0,14.0,45.0,2.0,2.0,2.24,22.16,44.0,40.0,train
2023-04-19 10:02:03.500000+00:00,sampled_healthy,0.0,388672.5,0,245.0,1.0,54.0,4000.0,28.0,8.0,1.0,44.0,2.112,0.416,44.0,40.0,train
2023-04-19 10:13:46.500000+00:00,sampled_healthy,0.0,387969.5,0,4000.0,3999.0,500.0,4000.0,1.0,17.0,1.0,29.0,19.76,0.656,44.0,40.0,train
2023-04-19 10:26:02+00:00,sampled_healthy,0.0,387234.0,0,95.0,3999.0,40000.0,15000.0,1.0,22.0,1.0,1.0,8.592,3.232,44.0,40.0,train
2023-04-19 10:38:08.500000+00:00,sampled_healthy,0.0,386507.5,0,1584.0,3001.0,1000.0,4157.0,57.0,1.0,2.0,1.0,2.64,30.032,44.0,40.0,train
2023-04-19 10:49:57.500000+00:00,sampled_healthy,0.0,385798.5,0,2194.0,4000.0,112.0,286.0,61.0,12.0,30.0,1.0,0.272,0.096,44.0,40.0,train
2023-04-19 11:02:00+00:00,sampled_healthy,0.0,385076.0,0,4000.0,4006.0,300.0,4000.0,1.0,7.0,1.0,42.0,0.672,0.56,44.0,40.0,train
2023-04-19 11:14:41+00:00,sampled_healthy,0.0,384315.0,0,100.0,498.0,2597.0,400.0,64.0,16.0,1.0,33.0,8.608,0.816,44.0,41.0,train
2023-04-19 11:27:08+00:00,sampled_healthy,0.0,383568.0,0,1600.0,3000.0,200.0,624.0,118.0,80.0,2.0,1.0,2.64,6.512,44.0,40.0,train
2023-04-19 11:39:00+00:00,sampled_healthy,0.0,382856.0,0,3994.0,2.0,999.0,4000.0,42.0,7.0,3.0,4.0,12.784,0.688,44.0,41.0,train
2023-04-19 11:50:46+00:00,sampled_healthy,0.0,382150.0,0,3999.0,4000.0,300.0,280.0,1.0,3.0,1.0,1.0,15.008,0.416,44.0,41.0,train
